55.5681	91.8134	12184
55.5949	91.7164	12184
55.6213	91.6214	12184
55.6477	91.5253	12192
55.6745	91.4277	12192
55.7011	91.3302	12184
55.7323	91.2155	12184
55.7598	91.1137	12192
55.7857	91.0173	12184
55.8122	90.9189	12192
55.8605	90.7368	12192
55.8893	90.6282	12184
55.9178	90.5201	12184
55.9439	90.4204	12192
55.9695	90.3224	12192
55.9947	90.2255	12192
56.0199	90.1280	12184
56.0455	90.0284	12192
56.0839	89.8791	12184
56.1090	89.7807	12192
56.1343	89.6810	12184
56.1593	89.5816	12192
56.1847	89.4801	12192
56.2095	89.3808	12184
56.2348	89.2795	12192
56.2599	89.1786	12192
56.2863	89.0716	12184
56.3178	88.9444	12192
56.3489	88.8453	12184
56.3849	88.7497	12184
56.4204	88.6549	12184
56.4554	88.5606	12192
56.4911	88.4646	12184
56.5265	88.3688	12192
56.5680	88.2564	12184
56.6033	88.1603	12184
56.6378	88.0658	12184
56.6727	87.9698	12192
56.7113	87.8635	12192
56.7473	87.7639	12192
56.7820	87.6674	12184
56.8168	87.5704	12184
56.8514	87.4734	12192
56.8870	87.3734	12192
56.9283	87.2564	12192
56.9632	87.1574	12192
56.9975	87.0597	12192
57.0316	86.9624	12192
57.0663	86.8625	12192
57.0997	86.7662	12192
57.1343	86.6663	12192
57.1682	86.5676	12192
57.2013	86.4706	12192
57.2362	86.3685	12192
57.2984	86.1849	12184
57.3316	86.0866	12192
57.3647	85.9879	12184
57.3971	85.8911	12192
57.4304	85.7907	12184
57.4641	85.6893	12184
57.4974	85.5886	12192
57.5377	85.4658	12192
57.5705	85.3654	12192
57.6028	85.2662	12184
57.6357	85.1648	12192
57.6684	85.0634	12192
57.7008	84.9631	12192
57.7339	84.8601	12184
57.7663	84.7588	12192
57.7989	84.6562	12184
57.8315	84.5538	12192
57.8644	84.4497	12192
57.8969	84.3466	12192
57.9304	84.2389	12192
57.9632	84.1337	12192
57.9955	84.0298	12192
58.0281	83.9241	12184
58.0628	83.8110	12192
58.0948	83.7068	12192
58.1273	83.6004	12192
58.1627	83.4834	12192
58.1946	83.3775	12192
58.2266	83.2709	12192
58.2582	83.1653	12192
58.2944	83.0433	12184
58.3173	82.9608	12184
58.3369	82.8541	12192
58.3555	82.7011	12192
58.3696	82.5855	12184
58.3834	82.4710	12192
58.3976	82.3521	12192
58.4114	82.2348	12192
58.4252	82.1165	12192
58.4388	81.9993	12184
58.4523	81.8821	12184
58.4654	81.7676	12184
58.4793	81.6444	12192
58.4919	81.5327	12184
58.5055	81.4101	12192
58.5187	81.2903	12192
58.5318	81.1703	12192
58.5442	81.0550	12192
58.5568	80.9365	12192
58.5693	80.8190	12192
58.5820	80.6983	12184
58.5944	80.5788	12184
58.6101	80.4268	12192
58.6226	80.3037	12184
58.6380	80.1510	12184
58.6498	80.0318	12184
58.6615	79.9136	12184
58.6732	79.7929	12184
58.6923	79.6265	12192
58.7096	79.5080	12192
58.7263	79.3934	12184
58.7493	79.2349	12184
58.7663	79.1151	12184
58.7831	78.9970	12192
58.8048	78.8439	12192
58.8215	78.7248	12184
58.8379	78.6063	12192
58.8543	78.4871	12184
58.8706	78.3683	12192
58.8868	78.2486	12184
58.9027	78.1308	12192
58.9188	78.0098	12192
58.9346	77.8911	12184
58.9564	77.7241	12192
58.9774	77.5633	12192
58.9930	77.4420	12184
59.0083	77.3223	12192
59.0354	77.1068	12192
59.0504	76.9858	12192
59.0655	76.8651	12184
59.0802	76.7457	12184
59.1003	76.5791	12192
59.1151	76.4569	12192
59.1294	76.3370	12192
59.1440	76.2145	12184
59.1581	76.0942	12184
59.1722	75.9733	12192
59.1864	75.8506	12192
59.2002	75.7302	12192
59.2140	75.6084	12192
59.2326	75.4424	12184
59.2461	75.3205	12184
59.2595	75.1987	12192
59.2731	75.0736	12192
59.2874	74.9398	12184
59.3018	74.8048	12184
59.3147	74.6833	12192
59.3273	74.5625	12192
59.3408	74.4386	12192
59.3552	74.3187	12192
59.3699	74.1962	12192
59.3845	74.0730	12184
59.3986	73.9521	12184
59.4131	73.8274	12184
59.4270	73.7044	12192
59.4408	73.5828	12184
59.4547	73.4587	12192
59.4684	73.3351	12184
59.4822	73.2099	12184
59.4975	73.0700	12192
59.5136	72.9209	12192
59.5276	72.7888	12184
59.5467	72.6073	12192
59.5595	72.4849	12192
59.5724	72.3602	12184
59.5880	72.2060	12184
59.6046	72.0420	12192
59.6208	71.8778	12184
59.6328	71.7559	12184
59.6445	71.6345	12184
59.6572	71.5033	12192
59.6715	71.3518	12184
59.6849	71.2094	12184
59.7037	71.0057	12192
59.7149	70.8821	12184
59.7259	70.7604	12192
59.7375	70.6300	12184
59.7495	70.4928	12184
59.7643	70.3227	12192
59.7750	70.1979	12192
59.7896	70.0243	12184
59.8005	69.8933	12184
59.8132	69.7381	12192
59.8233	69.6125	12184
59.8350	69.4658	12192
59.8450	69.3409	12184
59.8547	69.2169	12184
59.8644	69.0895	12192
59.8739	68.9648	12184
59.8904	68.7441	12184
59.9004	68.6062	12184
59.9104	68.4692	12192
59.9232	68.2874	12184
59.9320	68.1602	12192
59.9422	68.0101	12192
59.9536	67.8401	12184
59.9621	67.7106	12184
59.9707	67.5798	12192
59.9788	67.4520	12192
59.9867	67.3252	12184
60.0004	67.1029	12192
60.0103	66.9374	12192
60.0176	66.8126	12184
60.0250	66.6839	12184
60.0323	66.5542	12184
60.0395	66.4247	12184
60.0463	66.2988	12192
60.0532	66.1704	12192
60.0635	65.9705	12192
60.0700	65.8424	12192
60.0763	65.7162	12184
60.0825	65.5897	12192
60.0887	65.4604	12184
60.0948	65.3297	12184
60.1006	65.2030	12184
60.1061	65.0793	12184
60.1117	64.9540	12184
60.1166	64.8302	12184
60.1200	64.6869	12184
60.1225	64.4980	12184
60.1243	64.3719	12192
60.1260	64.2446	12184
60.1291	64.0062	12184
60.1306	63.8853	12184
60.1324	63.7209	12184
60.1337	63.5925	12184
60.1348	63.4645	12184
60.1366	63.2271	12184
60.1373	63.0979	12184
60.1379	62.9705	12184
60.1387	62.8260	12184
60.1391	62.6970	12192
60.1395	62.5692	12184
60.1398	62.3912	12192
60.1398	62.2227	12192
60.1396	62.0998	12192
60.1397	61.9458	12192
60.1395	61.8183	12192
60.1391	61.6884	12192
60.1382	61.4763	12192
60.1376	61.3474	12192
60.1368	61.2193	12184
60.1359	61.0906	12184
60.1348	60.9639	12192
60.1337	60.8358	12192
60.1324	60.7064	12184
60.1307	60.5583	12184
60.1285	60.3740	12192
60.1267	60.2463	12184
60.1249	60.1177	12184
60.1229	59.9892	12184
60.1207	59.8621	12184
60.1183	59.7265	12192
60.1159	59.5929	12192
60.1134	59.4655	12192
60.1108	59.3400	12184
60.1081	59.2104	12192
60.1052	59.0835	12192
60.1019	58.9414	12184
60.0986	58.8096	12192
60.0954	58.6825	12192
60.0911	58.5177	12192
60.0875	58.3902	12184
60.0838	58.2619	12192
60.0801	58.1349	12184
60.0761	58.0054	12192
60.0721	57.8780	12192
60.0678	57.7478	12192
60.0636	57.6184	12184
60.0594	57.4876	12192
60.0543	57.3368	12184
60.0501	57.2144	12184
60.0455	57.0847	12192
60.0404	56.9473	12192
60.0356	56.8221	12192
60.0303	56.6888	12192
60.0251	56.5558	12184
60.0198	56.4263	12192
60.0102	56.2011	12192
60.0046	56.0718	12192
59.9988	55.9426	12184
59.9930	55.8145	12184
59.9871	55.6875	12192
59.9809	55.5569	12192
59.9746	55.4281	12192
59.9652	55.2698	12184
59.9566	55.1396	12192
59.9479	55.0122	12192
59.9393	54.8835	12184
59.9306	54.7544	12184
59.9217	54.6256	12192
59.9121	54.4877	12184
59.9027	54.3552	12184
59.8936	54.2294	12184
59.8841	54.0991	12192
59.8746	53.9711	12184
59.8650	53.8435	12184
59.8551	53.7140	12184
59.8453	53.5864	12192
59.8350	53.4560	12192
59.8182	53.2439	12192
59.8081	53.1166	12184
59.7978	52.9879	12192
59.7878	52.8646	12192
59.7773	52.7370	12184
59.7665	52.6078	12184
59.7555	52.4777	12192
59.7448	52.3517	12192
59.7300	52.1814	12184
59.7191	52.0574	12192
59.7078	51.9305	12192
59.6964	51.8061	12192
59.6848	51.6798	12184
59.6728	51.5509	12184
59.6603	51.4174	12184
59.6484	51.2922	12184
59.6369	51.1722	12184
59.6210	51.0085	12192
59.6032	50.8501	12192
59.5812	50.7201	12192
59.5591	50.6000	12192
59.5350	50.4695	12184
59.5061	50.3161	12192
59.4829	50.1946	12184
59.4608	50.0801	12192
59.4258	49.8990	12192
59.3994	49.7637	12192
59.3725	49.6262	12192
59.3484	49.5041	12192
59.3237	49.3798	12192
59.2997	49.2597	12192
59.2711	49.1178	12184
59.2470	48.9988	12192
59.2235	48.8835	12192
59.1986	48.7621	12192
59.1733	48.6388	12192
59.1458	48.5057	12184
59.1127	48.3458	12192
59.0877	48.2264	12184
59.0628	48.1079	12192
59.0378	47.9900	12184
59.0127	47.8720	12184
58.9876	47.7548	12184
58.9586	47.6208	12184
58.9286	47.4821	12184
58.9026	47.3628	12192
58.8771	47.2463	12192
58.8505	47.1256	12184
58.8244	47.0082	12184
58.7983	46.8907	12192
58.7723	46.7748	12192
58.7439	46.6487	12192
58.7178	46.5334	12192
58.6739	46.3411	12192
58.6440	46.2112	12184
58.6104	46.0662	12184
58.5836	45.9513	12184
58.5570	45.8372	12192
58.5338	45.7174	12192
58.5151	45.5811	12192
58.4972	45.4501	12192
58.4806	45.3281	12184
58.4581	45.1642	12192
58.4412	45.0423	12192
58.4228	44.9108	12192
58.4028	44.7681	12184
58.3845	44.6396	12192
58.3655	44.5068	12192
58.3478	44.3844	12192
58.3304	44.2646	12192
58.3124	44.1415	12192
58.2949	44.0231	12192
58.2744	43.8853	12192
58.2563	43.7645	12184
58.2383	43.6457	12192
58.2202	43.5265	12192
58.2017	43.4059	12184
58.1835	43.2876	12192
58.1649	43.1679	12192
58.1463	43.0497	12184
58.1277	42.9313	12184
58.1071	42.8019	12192
58.0872	42.6774	12192
58.0670	42.5515	12192
58.0486	42.4387	12192
58.0295	42.3212	12192
58.0081	42.1912	12192
57.9881	42.0704	12184
57.9689	41.9555	12192
57.9434	41.8035	12192
57.9235	41.6856	12192
57.9036	41.5688	12184
57.8819	41.4420	12192
57.8619	41.3245	12192
57.8381	41.1855	12192
57.8182	41.0702	12184
57.7983	40.9561	12192
57.7780	40.8406	12192
57.7580	40.7270	12192
57.7380	40.6142	12192
57.7175	40.4994	12184
57.6921	40.3578	12192
57.6676	40.2227	12192
57.6469	40.1093	12184
57.6239	39.9843	12184
57.6020	39.8654	12192
57.5807	39.7510	12184
57.5583	39.6309	12184
57.5357	39.5103	12192
57.5149	39.4001	12184
57.4926	39.2832	12192
57.4706	39.1686	12192
57.4484	39.0529	12192
57.4274	38.9439	12192
57.4050	38.8288	12184
57.3831	38.7170	12184
57.3587	38.5926	12184
57.3367	38.4816	12184
57.3156	38.3753	12192
57.2924	38.2601	12184
57.2702	38.1498	12184
57.2477	38.0390	12184
57.2326	37.9595	12184
57.2233	37.8825	12192
57.2188	37.8061	12184
57.2143	37.6919	12192
57.2097	37.5811	12192
57.2049	37.4624	12184
57.1999	37.3424	12184
57.1950	37.2295	12192
57.1900	37.1151	12192
57.1833	36.9649	12192
57.1780	36.8492	12192
57.1729	36.7400	12184
57.1669	36.6155	12184
57.1616	36.5051	12184
57.1557	36.3850	12184
57.1500	36.2731	12192
57.1438	36.1527	12184
57.1379	36.0394	12192
57.1317	35.9244	12192
57.1254	35.8080	12192
57.1190	35.6930	12192
57.1123	35.5738	12192
57.1046	35.4377	12192
57.0979	35.3233	12184
57.0913	35.2097	12192
57.0843	35.0952	12184
57.0773	34.9806	12192
57.0702	34.8661	12192
57.0627	34.7474	12192
57.0554	34.6320	12184
57.0476	34.5117	12192
57.0400	34.3962	12192
57.0325	34.2851	12184
57.0250	34.1727	12184
57.0158	34.0403	12184
57.0082	33.9314	12184
56.9993	33.8040	12192
56.9910	33.6897	12192
56.9822	33.5663	12192
56.9710	33.4143	12184
56.9620	33.2955	12192
56.9534	33.1833	12192
56.9440	33.0605	12192
56.9345	32.9374	12184
56.9254	32.8217	12192
56.9159	32.7035	12192
56.9066	32.5879	12192
56.8973	32.4743	12192
56.8878	32.3598	12192
56.8785	32.2482	12192
56.8684	32.1290	12184
56.8591	32.0208	12192
56.8496	31.9108	12192
56.8396	31.7972	12192
56.8298	31.6849	12184
56.8176	31.5488	12184
56.8075	31.4363	12192
56.7973	31.3257	12192
56.7869	31.2129	12192
56.7821	31.0997	12192
56.7861	30.9464	12192
56.7904	30.7992	12184
56.7926	30.6834	12192
56.7927	30.5624	12192
56.7923	30.4483	12192
56.7918	30.3290	12192
56.7912	30.2120	12192
56.7906	30.0974	12192
56.7898	29.9840	12192
56.7889	29.8624	12184
56.7880	29.7492	12184
56.7869	29.6352	12184
56.7857	29.5175	12184
56.7844	29.3987	12192
56.7830	29.2837	12184
56.7816	29.1740	12192
56.7799	29.0612	12184
56.7774	28.9430	12192
56.7750	28.8291	12192
56.7726	28.7160	12192
56.7702	28.6081	12184
56.7675	28.4966	12192
56.7647	28.3852	12184
56.7618	28.2725	12184
56.7588	28.1588	12192
56.7558	28.0465	12192
56.7528	27.9634	12184
56.7376	27.8751	12184
56.7168	27.8164	12192
56.6781	27.7222	12184
56.6293	27.6038	12192
56.5919	27.5134	12192
56.5525	27.4185	12184
56.5140	27.3262	12192
56.4762	27.2360	12184
56.4387	27.1469	12192
56.3960	27.0458	12192
56.3573	26.9544	12192
56.3182	26.8627	12184
56.2808	26.7751	12184
56.2416	26.6835	12192
56.2027	26.5927	12184
56.1656	26.5069	12184
56.1248	26.4127	12192
56.0874	26.3268	12192
56.0478	26.2362	12192
56.0092	26.1480	12192
55.9716	26.0635	12192
55.9296	25.9774	12192
55.8866	25.8952	12184
55.8435	25.8131	12184
55.8017	25.7337	12184
55.7573	25.6495	12184
55.7163	25.5722	12192
55.6736	25.4918	12192
55.6301	25.4104	12192
55.6063	25.3659	12192
55.5654	25.2896	12184
55.5218	25.2087	12192
55.4784	25.1287	12192
55.4400	25.0577	12184
55.3957	24.9763	12184
55.3518	24.8957	12192
55.3092	24.8179	12192
55.2675	24.7419	12192
55.2240	24.6630	12192
55.1810	24.5853	12184
55.1355	24.5034	12192
55.0937	24.4283	12184
55.0504	24.3508	12192
55.0081	24.2753	12192
54.9652	24.1990	12192
54.9194	24.1177	12192
54.8768	24.0425	12184
54.8338	23.9668	12184
54.7910	23.8916	12192
54.7480	23.8164	12184
54.7045	23.7405	12184
54.6602	23.6635	12192
54.6189	23.5917	12192
54.5663	23.5011	12184
54.5236	23.4275	12192
54.4801	23.3529	12184
54.4372	23.2795	12184
54.3930	23.2042	12184
54.3492	23.1298	12184
54.3140	23.0769	12192
54.2636	23.0168	12184
54.2114	22.9555	12192
54.1600	22.8952	12192
54.1077	22.8337	12184
54.0555	22.7726	12154
54.0048	22.7133	12093
53.9545	22.6546	11994
53.9068	22.5992	1175
53.8584	22.5429	11491
53.8104	22.4874	11224
53.7648	22.4351	10965
53.7201	22.3834	10706
53.6731	22.3295	10424
53.6528	22.3070	10302
53.5894	22.2497	9936
53.5594	22.2232	9784
53.5240	22.1862	9609
53.4787	22.1334	9319
53.4397	22.0882	906
53.3962	22.0384	8763
53.3583	21.9951	8512
53.3153	21.9460	8214
53.2772	21.9024	7948
53.2385	21.8583	7673
53.1976	21.8117	7384
53.1603	21.7695	7125
53.1215	21.7258	6858
53.0814	21.6803	6614
53.0420	21.6358	6264
53.0030	21.5921	6088
52.9636	21.5479	5875
52.9244	21.5038	5532
52.8860	21.4610	5212
52.8442	21.4145	4983
52.8082	21.3744	4755
52.7740	21.3366	445
52.7410	21.2999	4145
52.7086	21.2641	3909
52.6766	21.2288	3688
52.6435	21.1922	3482
52.6116	21.1572	333
52.5780	21.1203	3178
52.5490	21.0886	304
52.5177	21.0544	2888
52.4863	21.0201	2728
52.4553	20.9863	2522
52.4241	20.9523	2347
52.3946	20.9202	221
52.3704	20.8937	205
52.3564	20.8697	1966
52.3490	20.8415	1897
52.3421	20.7877	1753
52.3351	20.7356	1623
52.3276	20.6824	1486
52.3197	20.6290	1341
52.3096	20.5972	1242
52.2955	20.5848	1173
52.2797	20.5870	112
52.2669	20.6031	1059
52.2562	20.6421	983
52.2443	20.6857	922
52.2339	20.7232	892
52.2236	20.7603	846
52.2138	20.7954	701
52.2047	20.8283	556
52.1966	20.8571	442
52.1957	20.8602	477
52.1804	20.9149	206
52.1764	20.9292	152
52.1723	20.9439	91
